Date,Open,High,Low,Close,Adj Close,Volume
2000-11-20,1367.719971,1367.719971,1341.670044,1342.619995,1342.619995,955800000
2000-11-21,1342.619995,1355.869995,1333.619995,1347.349976,1347.349976,1137100000
2000-11-22,1347.349976,1347.349976,1321.890015,1322.359985,1322.359985,963200000
2000-11-24,1322.359985,1343.829956,1322.359985,1341.770020,1341.770020,404870000
2000-11-27,1341.770020,1362.500000,1341.770020,1348.969971,1348.969971,946100000
2000-11-28,1348.969971,1358.810059,1334.969971,1336.089966,1336.089966,1028200000
2000-11-29,1336.089966,1352.380005,1329.280029,1341.930054,1341.930054,402100000
2000-11-30,1341.910034,1341.910034,1294.900024,1314.949951,1314.949951,1186530000
2000-12-01,1314.949951,1334.670044,1307.020020,1315.229980,1315.229980,1195200000
2000-12-04,1315.180054,1332.060059,1310.229980,1324.969971,1324.969971,1103000000
2000-12-05,1324.969971,1376.560059,1324.969971,1376.540039,1376.540039,900300000
2000-12-06,1376.540039,1376.540039,1346.150024,1351.459961,1351.459961,1399300000
2000-12-07,1351.459961,1353.500000,1339.260010,1343.550049,1343.550049,1128000000
2000-12-08,1343.550049,1380.329956,1343.550049,1369.890015,1369.890015,1358300000
2000-12-11,1369.890015,1389.050049,1364.140015,1380.199951,1380.199951,1202400000
2000-12-12,1380.199951,1380.270020,1370.270020,1371.180054,1371.180054,1083400000
2000-12-13,1371.180054,1385.819946,1358.479980,1359.989990,1359.989990,1195100000
2000-12-14,1359.989990,1359.989990,1340.479980,1340.930054,1340.930054,1061300000
2000-12-15,1340.930054,1340.930054,1305.380005,1312.150024,1312.150024,1561100000
2000-12-18,1312.150024,1332.319946,1312.150024,1322.739990,1322.739990,1189900000
2000-12-19,1322.959961,1346.439941,1305.199951,1305.599976,1305.599976,1324900000
2000-12-20,1305.599976,1305.599976,1261.160034,1264.739990,1264.739990,1421600000
2000-12-21,1264.739990,1285.310059,1254.069946,1274.859985,1274.859985,1449900000
2000-12-22,1274.859985,1305.969971,1274.859985,1305.949951,1305.949951,1087100000
